city,lat,long
Остров,57.34524079999999,28.343710700000003
Печоры,57.8146689,27.622282300000002
Порхов,57.7764223,29.5436424
Псков,57.819283999999996,28.3318188
Пустошка,56.3375131,29.3668243
Пыталово,57.0637109,27.923475899999996
Себеж,56.290766299999994,28.4725735
Азов,47.1120631,39.4232597
Аксай,47.267607500000004,39.8755485
Батайск,47.138321000000005,39.750838200000004
Белая Калитва,48.176947999999996,40.8033169
Волгодонск,47.516518100000006,42.1984531
Гуково,48.0449422,39.9484635
Донецк,48.3350928,39.946065399999995
Зверево,48.043451,40.126494799999996
Зерноград,46.8494991,40.312765
Каменск-Шахтинский,48.3204412,40.268874
Константиновск,47.5773456,41.0967362
Красный Сулин,47.8830826,40.0781385
Миллерово,48.925821,40.398330200000004
Морозовск,48.351172399999996,41.830800599999996
Новочеркасск,47.411924799999994,40.1042066
Новошахтинск,47.7576522,39.936470899999996
Пролетарск,46.7038968,41.7274533
Ростов-на-Дону,47.2224364,39.7187866
Сальск,46.4751689,41.5412229
Семикаракорск,47.5177981,40.811585
Таганрог,47.2094907,38.935154
Цимлянск,47.64776679999999,42.093022
Шахты,47.7084247,40.2159154
Касимов,54.9373788,41.3912912
Кораблино,53.924542200000005,40.022786700000005
Михайлов,54.2296493,39.0090857
Новомичуринск,54.037797899999994,39.746702299999995
Рыбное,54.725593700000005,39.513438
Ряжск,53.7067718,40.052135799999995
Рязань,54.625457,39.7359992
Сасово,54.350806999999996,41.9117458
Скопин,53.823602799999996,39.5493286
Спас-Клепики,55.129147200000006,40.1745036
Спасск-Рязанский,54.4071497,40.3764367
Шацк,54.0288845,41.718210799999994
Жигулевск,53.401154500000004,49.494529
Кинель,53.2209985,50.6343039
Нефтегорск,52.797259,51.1637126
Новокуйбышевск,53.0995303,49.947766200000004
Октябрьск,53.16408860000001,48.6707463
Отрадный,53.3800609,51.343869500000004
Похвистнево,53.6498197,52.12355170000001
Самара,53.195165700000004,50.1067691
Сызрань,53.155721299999996,48.4745419
Тольятти,53.520643799999995,49.389461
Чапаевск,52.9289662,49.8674222
Санкт-Петербург,59.939125,30.315822499999996
Аркадак,51.938781299999995,43.499755799999996
Аткарск,51.8736331,45.000319899999994
Балаково,52.0222694,47.7828146
Балашов,51.5389502,43.183982799999995
Вольск,52.045993200000005,47.387350399999995
Ершов,51.3508407,48.276331299999995
Калининск,51.4992917,44.471017700000004
Красноармейск,51.023602600000004,45.695141
Красный Кут,50.959686700000006,46.9712472
Маркс,51.7133973,46.7400684
Новоузенск,50.4551744,48.1412622
Петровск,52.3093782,45.3851649
Пугачев,52.0158464,48.7972652
Ртищево,52.261629799999994,43.784239899999996
Саратов,51.530376000000004,45.953025700000005
Хвалынск,52.4950057,48.1045147
Шиханы,52.11482410000001,47.202292799999995
Энгельс,51.4854893,46.1267479
Александровск-Сахалинский,50.897366399999996,142.1579322
Анива,46.713252600000004,142.5265052
Долинск,47.3255903,142.7945985
Корсаков,46.6323995,142.7994094
Курильск,45.227191499999996,147.8796713
Макаров,48.6236287,142.7803508
Невельск,46.6527314,141.86317409999998
Оха,53.5868238,142.94122099999998
Поронайск,49.23879829999999,143.1007104
Северо-Курильск,50.67310560000001,156.1280722
Томари,47.76199570000001,142.061508
Углегорск,49.081631099999996,142.0693033
Холмск,47.0408637,142.0416619
Южно-Сахалинск,46.959133,142.73812519999998
Алапаевск,57.847554200000005,61.669393400000004
Арамиль,56.6945341,60.8343825
Артемовский,57.338416200000005,61.89465989999999
Асбест,57.0052428,61.4581071
Березовский,56.909628399999995,60.818025600000006
Богданович,56.7764419,62.0463692
Верхний Тагил,57.37627679999999,59.951652100000004
Верхняя Пышма,56.975783299999996,60.564885
Верхняя Салда,58.0466039,60.5560397
Верхняя Тура,58.36438390000001,59.826685399999995
Верхотурье,58.862114500000004,60.810454299999996
Волчанск,59.9350515,60.079796400000006
Дегтярск,56.704819900000004,60.07922270000001
Екатеринбург,56.8386326,60.6054887
Заречный,56.810334499999996,61.338059200000004
Ивдель,60.6944353,60.4244661
Ирбит,57.683840599999996,63.057663899999994
Каменск-Уральский,56.4149095,61.918983700000005
Камышлов,56.84654690000001,62.712043200000004
Карпинск,59.766444400000005,60.001179799999996
Качканар,58.70517589999999,59.4840198
Кировград,57.4298451,60.0623588
Краснотурьинск,59.7636934,60.1934451
Красноуральск,58.348633400000004,60.040901100000006
Красноуфимск,56.612286399999995,57.7636958
Кушва,58.2825406,59.7646113
Лесной,58.634981,59.798052799999994
Михайловск,56.4369736,59.113865000000004
Невьянск,57.491232999999994,60.21818390000001
Нижние Серги,56.6544606,59.2952291
Нижний Тагил,57.910103799999995,59.98132420000001
Нижняя Салда,58.0749243,60.702655500000006
Нижняя Тура,58.63109420000001,59.852126500000004
Новая Ляля,59.053961,60.5945405
Новоуральск,57.2471507,60.095701
Первоуральск,56.90816650000001,59.94292049999999
Полевской,56.495808499999995,60.2366314
Ревда,56.79869,59.9071464
Реж,57.3717914,61.3833223
Североуральск,60.1533333,59.9525274
Серов,59.604865100000005,60.575213600000005
Среднеуральск,56.991882999999994,60.4771953
Сухой Лог,56.907593799999994,62.0358708
Сысерть,56.500519999999995,60.8190708
Тавда,58.0434196,65.27432320000001
Талица,57.0123359,63.732246700000005
Туринск,58.03942579999999,63.698142000000004
Севастополь,44.613515299999996,33.6100739
Севастополь,44.616733399999994,33.5253552
Алагир,43.0416151,44.2198622
Ардон,43.1756719,44.2955701
Беслан,43.193763399999995,44.533874600000004
Владикавказ,43.0205039,44.6819383
Дигора,43.1567386,44.1551132
Моздок,43.7471209,44.6571456
Велиж,55.605884499999995,31.1857376
Вязьма,55.2115563,34.2951196
Гагарин,55.5526532,34.9949049
Демидов,55.268261100000004,31.5062078
Десногорск,54.14651170000001,33.2834063
Дорогобуж,54.9137794,33.3024596
Духовщина,55.1950509,32.4012351
Ельня,54.5836832,33.1749566
Починок,54.406303099999995,32.4397914
Рославль,53.9449601,32.8479617
Рудня,54.94413570000001,31.079475800000004
Сафоново,55.1199868,33.233799
Смоленск,54.786716799999994,31.815336600000006
Сычевка,55.8307397,34.277868
Ярцево,55.0564933,32.6902457
Благодарный,45.0990834,43.4307042
Буденновск,44.781443700000004,44.1650859
Георгиевск,44.1486421,43.4739718
Ессентуки,44.044461,42.8589078
Железноводск,44.1320689,43.0306475
Зеленокумск,44.403359,43.8841326
Изобильный,45.3684342,41.708644799999995
Ипатово,45.7181897,42.8969695
Кисловодск,43.905235,42.7167187
Лермонтов,44.1052526,42.9731433
Минеральные Воды,44.2088942,43.1383482
Михайловск,45.1296297,42.028787
Невинномысск,44.6227404,41.9476147
Нефтекумск,44.75448660000001,44.986504100000005
Новоалександровск,45.4933561,41.215448200000004
Новопавловск,43.9617565,43.6342855
Пятигорск,44.0411669,43.0661091
Светлоград,45.3284769,42.85669229999999
Ставрополь,45.0445439,41.96901679999999
Жердевка,51.8421783,41.4617407
Кирсанов,52.65059399999999,42.728487200000004
Котовск,52.59239300000001,41.510248600000004
Мичуринск,52.891293999999995,40.510475
Моршанск,53.443646900000005,41.8115687
Рассказово,52.6537517,41.8743779
Тамбов,52.72130210000001,41.452258
Уварово,51.9768835,42.2529568
Агрыз,56.5232645,52.994257
Азнакаево,54.8599054,53.0745505
Альметьевск,54.9013662,52.2970654
Арск,56.09136360000001,49.8770441
Бавлы,54.4063588,53.245794599999996
Болгар,54.97488620000001,49.0302977
Бугульма,54.53634279999999,52.7895286
Буинск,54.964110600000005,48.2900576
Елабуга,55.75667270000001,52.054443799999994
Заинск,55.298885399999996,52.0063634
Зеленодольск,55.846675100000006,48.501088200000005
Иннополис,55.7521544,48.7446161
Казань,55.794387699999994,49.1115312
Лаишево,55.404264600000005,49.5498201
Лениногорск,54.5966917,52.4432118
Мамадыш,55.71498760000001,51.4128614
Менделеевск,55.895064600000005,52.3144177
Мензелинск,55.72709079999999,53.1005321
Набережные Челны,55.743647499999994,52.3958739
Нижнекамск,55.6311963,51.814407
Нурлат,54.4281578,50.805043100000006
Тетюши,54.936575,48.8314915
Чистополь,55.369937199999995,50.628495
Андреаполь,56.65070720000001,32.2621196
Бежецк,57.786114399999995,36.6903445
Белый,55.83376629999999,32.938897600000004
Бологое,57.88565500000001,34.053689500000004
Весьегонск,58.6584004,37.256860499999995
Вышний Волочек,57.5683326,34.54029310000001
Западная Двина,56.2568002,32.0805972
Зубцов,56.176070900000006,34.582550399999995
Калязин,57.2579471,37.7821253
Кашин,57.360048600000006,37.6118674
Кимры,56.873358999999994,37.3557064
Конаково,56.7275533,36.8011699
Красный Холм,58.0570193,37.1125975
Кувшиново,57.0263733,34.1676435
Лихославль,57.12225600000001,35.4667886
Нелидово,56.2232417,32.7766656
Осташков,57.145720499999996,33.1116707
Ржев,56.26293929999999,34.3291178
Старица,56.51495500000001,34.9335145
Тверь,56.85853960000001,35.9117898
Торжок,57.0412804,34.9600691
Торопец,56.501179099999995,31.635436600000006
Удомля,57.8787885,35.016715999999995
Асино,56.9908444,86.1765724
Кедровый,57.561846499999994,79.56789140000001
Колпашево,58.311471600000004,82.90275279999999
Северск,56.603114299999994,84.8809687
Стрежевой,60.7328199,77.6040323
Томск,56.484703599999996,84.94817370000001
Алексин,54.508378799999996,37.047891
Белев,53.8113348,36.1383153
Богородицк,53.77005160000001,38.12253079999999
Болохово,54.0820644,37.826844
Венев,54.3542431,38.2642325
Донской,53.967958200000005,38.3372104
Ефремов,53.1465725,38.092241200000004
Кимовск,53.9698378,38.5380267
Киреевск,53.932117299999994,37.922079100000005
Липки,53.94181089999999,37.701945200000004
Новомосковск,54.01097539999999,38.2915652
Плавск,53.7095993,37.286314399999995
Советск,53.93370989999999,37.6315517
Суворов,54.134536700000005,36.4806933
Тула,54.19201700000001,37.6153885
Узловая,53.9731407,38.1763104
Чекалин,54.098510499999996,36.247437700000006
Щекино,54.0020749,37.517686
Ясногорск,54.479517799999996,37.689669
Ак-Довурак,51.1785658,90.59845109999999
Кызыл,51.7191542,94.43772340000001
Туран,52.144932,93.9172495
Чадан,51.2844482,91.5789135
Шагонар,51.5347357,92.9199618
Заводоуковск,56.501219299999995,66.55050940000001
Ишим,56.0952037,69.4643292
Тобольск,58.2016828,68.2538392
Тюмень,57.1530824,65.5343118
Ялуторовск,56.649167000000006,66.297034
Воткинск,57.05176410000001,53.987463500000004
Глазов,58.1359111,52.663499800000004
Ижевск,56.8527444,53.2113961
Камбарка,56.2659745,54.19341529999999
Можга,56.4427219,52.21388820000001
Сарапул,56.461611700000006,53.8036967
Барыш,53.653456299999995,47.1180805
Димитровград,54.2168446,49.6261645
Инза,53.85504670000001,46.3532786
Новоульяновск,54.1447691,48.391170100000004
Сенгилей,53.959055299999996,48.7767869
Ульяновск,54.3080674,48.3748717
Амурск,50.2345017,136.8791135
Бикин,46.8186244,134.25510459999998
Вяземский,47.535441600000006,134.7553701
Комсомольск-на-Амуре,50.550011,137.00792859999999
Николаевск-на-Амуре,53.1461943,140.7109642
Советская Гавань,48.9664554,140.28522230000002
Хабаровск,48.4647991,135.0598811
Абаза,52.651729599999996,90.0885929
Абакан,53.722366099999995,91.4437792
Саяногорск,53.1008226,91.41216429999999
Сорск,54.0001451,90.25956740000001
Черногорск,53.82584250000001,91.32596690000001
Белоярский,63.71218100000001,66.67723570000001
Когалым,62.2638914,74.4828687
Лангепас,61.253666700000004,75.1807905
Лянтор,61.6391639,72.1793828
Мегион,61.0318946,76.1024772
Нефтеюганск,61.088283700000005,72.61641850000001
Нижневартовск,60.9397379,76.5696206
Нягань,62.1454839,65.39443610000001
Покачи,61.742197700000006,75.5942069
Пыть-Ях,60.758576899999994,72.83664449999999
Радужный,62.1343067,77.45843459999999
Советский,61.3706695,63.566863
Сургут,61.253977299999995,73.39617259999999
Урай,60.129584200000004,64.8040117
Ханты-Мансийск,61.002434400000006,69.0183322
Югорск,61.312450399999996,63.3364787
Аша,54.9907105,57.2783704
Бакал,54.940675899999995,58.805108499999996
Верхнеуральск,53.87605870000001,59.2169071
Верхний Уфалей,56.0487252,60.231963
Еманжелинск,54.7554084,61.3243985
Златоуст,55.1715695,59.6726264
Карабаш,55.4852076,60.2358959
Карталы,53.0536101,60.647712
Касли,55.886804500000004,60.7422529
Катав-Ивановск,54.7520187,58.198370600000004
Копейск,55.116754500000006,61.6180809
Коркино,54.890302299999995,61.4034541
Куса,55.338515599999994,59.438647399999994
Кыштым,55.706004799999995,60.556327100000004
Магнитогорск,53.407189100000004,58.9791432
Миасс,55.0455774,60.1077757
Миньяр,55.0709601,57.548443500000005
Нязепетровск,56.053719900000004,59.609679099999994
Озерск,55.7631922,60.7076337
Пласт,54.3691832,60.815230500000006
Сатка,55.040449699999996,59.02881529999999
Сим,54.9906584,57.689904500000004
Снежинск,56.085232,60.732498899999996
Трехгорный,54.8178174,58.446503899999996
Троицк,54.0844132,61.5585503
Усть-Катав,54.9261323,58.152806700000006
Чебаркуль,54.981932900000004,60.37733050000001
Челябинск,55.160365899999995,61.4007858
Южноуральск,54.449012399999994,61.2581869
Юрюзань,54.8546372,58.42271160000001
Аргун,43.2918071,45.8724383
Грозный,43.317924299999994,45.6981102
Гудермес,43.3519164,46.103605200000004
Урус-Мартан,43.12760720000001,45.5406838
Шали,43.148776,45.900957700000006
Алатырь,54.8398179,46.572142299999996
Канаш,55.5069543,47.4917734
Козловка,55.840652600000006,48.2579372
Мариинский Посад,56.111968000000005,47.71426760000001
Новочебоксарск,56.109486,47.4791429
Цивильск,55.8650132,47.472967
Чебоксары,56.1439378,47.248871799999996
Шумерля,55.496179500000004,46.4183534
Ядрин,55.9406826,46.202076500000004
Анадырь,64.73143470000001,177.5015752
Билибино,68.0585533,166.43884509999998
Певек,69.7018051,170.29991940000002
Алдан,58.6094885,125.38166890000001
Верхоянск,67.5500865,133.3907829
Вилюйск,63.751731400000004,121.6272754
Ленск,60.727603599999995,114.9549103
Мирный,62.53625110000001,113.96681459999999
Нерюнгри,56.6600322,124.72031000000001
Нюрба,63.282877500000005,118.324325
Олекминск,60.3758203,120.40601299999999
Покровск,61.484353799999994,129.1482195
Среднеколымск,67.45816640000001,153.7069511
Томмот,58.9586939,126.2875375
Удачный,66.40723670000001,112.30616529999999
Якутск,62.02802729999999,129.7325717
Губкинский,64.4456575,76.4714559
Лабытнанги,66.65923760000001,66.3882628
Муравленко,63.794188,74.494913
Надым,65.53775139999999,72.5182746
Новый Уренгой,66.0840036,76.6810032
Ноябрьск,63.201845999999996,75.4509665
Салехард,66.5493568,66.6083994
Тарко-Сале,64.9117649,77.7610204
Гаврилов-Ям,57.3091552,39.8545157
Данилов,58.185954200000005,40.1796765
Любим,58.361986800000004,40.6869581
Мышкин,57.7881664,38.4542816
Переславль-Залесский,56.73604350000001,38.8543064
Пошехонье,58.506328,39.1210034
Ростов,57.2050177,39.4378357
Рыбинск,58.048380200000004,38.858338
Тутаев,57.86742370000001,39.5368234
Углич,57.522386600000004,38.30197929999999
Ярославль,57.6216145,39.897878000000006
Адлер,43.438166,39.911178
