reg,Адыгея,Алтай,Алтайский,Амурская,Архангельская,Астраханская,Башкортостан,Белгородская,Брянская,Бурятия,Владимирская,Волгоградская,Вологодская,Воронежская,Дагестан,Еврейская,Забайкальский,Ивановская,Ингушетия,Иркутская,Кабардино-Балкарская,Калининградская,Калмыкия,Калужская,Камчатский,Карачаево-Черкесская,Карелия,Кемеровская,Кировская,Коми,Костромская,Краснодарский,Красноярский,Крым,Курганская,Курская,Ленинградская,Липецкая,Магаданская,Марий Эл,Мордовия,Москва,Московская,Мурманская,Ненецкий,Нижегородская,Новгородская,Новосибирская,Омская,Оренбургская,Орловская,Пензенская,Пермский,Приморский,Псковская,Ростовская,Рязанская,Самарская,Санкт-Петербург,Саратовская,Сахалинская,Свердловская,Севастополь,Северная Осетия - Алания,Смоленская,Ставропольский,Тамбовская,Татарстан,Тверская,Томская,Тульская,Тыва,Тюменская,Удмуртская,Ульяновская,Хабаровский,Хакасия,Ханты-Мансийский Автономный округ - Югра,Челябинская,Чеченская,Чувашская Республика,Чукотский,Саха /Якутия/,Ямало-Ненецкий,Ярославская
Курганская,27.44462192197002,20.936431099470184,18.5823164350859,62.42419572579871,26.414291838505132,19.50221142604581,9.385125520414514,29.136237840847258,31.02911807413163,42.42197458136697,24.91721919460177,21.863033257657467,25.762884854025863,26.392141913906478,21.736800402712596,67.93187571678048,48.303892340295874,24.392933155721575,23.896998861184105,39.09228603571795,24.78547703930449,44.814949019951484,22.943434771458488,29.07968240658741,93.37081874379126,25.832045567280538,31.600018266478596,20.730721205999124,15.963928029740245,15.761603523815225,24.439483525934676,28.32038020432194,27.542080619952866,32.93337839890001,0.0,29.35935039638056,34.97105414733082,25.877166236056947,85.59179627205178,17.456898677472598,20.16952717042747,27.697490057643687,27.98939644334905,34.983822124522426,17.326435243583703,21.3288950141968,34.17941894838865,17.609843649600723,8.06443315319852,10.849251579947646,29.35119939339536,20.40791682709993,9.437487005261994,67.69815033261935,37.06048973799165,26.885385742719176,25.593238726256054,15.374771030599307,35.287743582486,19.75472376248983,77.88557989864448,4.912658818757093,33.58408520388465,24.085718813595165,33.50725136924947,25.558633289766366,24.018732991492783,16.208382976000028,29.43833213488073,19.65958629120974,27.729039302404143,29.3588831533633,1.7226101653311443,12.186396786582526,16.979325406473,70.0921131916844,26.184328510883482,6.678220740148621,3.9256330393732406,23.063324305845022,18.080801701134423,112.5691932923321,64.75200640985632,11.179948194988842,25.511335448079205
Курская,8.122451671811518,49.768172839007384,47.61468242659065,91.34592075522785,13.51922928982938,13.019976128729986,19.99227404450653,1.1989084158456174,2.3715886983838974,71.39158074398466,6.0920061486443915,8.856331131981849,8.354219163998629,3.0050248746675425,14.298407939887493,96.77365442124167,77.30744003723662,7.114339096720713,12.149638188158768,68.0902803824588,11.088950824678442,15.965405343595263,9.728541599082622,2.7763306831851438,122.4702403464155,9.5169888080357,10.22440347842323,49.988355330352086,15.126925131695637,17.697185124890023,7.7393889072371,7.246033738406345,56.821128307404834,7.097549469622456,29.35935039638056,0.0,9.973562328349487,3.513945945067483,114.88356096499767,12.692836785945998,9.321430752539182,4.269342076126917,4.25612840626379,17.55752541163119,23.146896876666325,9.063261332265999,8.384317208423205,46.844634601712144,37.317003791219776,18.90917955430292,1.24301845155285,8.959398928089236,21.002409835788193,96.07663388056964,9.9432306318174,5.723186415483474,4.5757041052607175,13.991017547123517,10.09560331519697,9.762429029419193,106.65225642861692,24.94156389980207,7.597224484332469,12.162620331996775,5.338751888114337,8.83551531823283,5.352152714654478,13.543046807837111,5.135885502931827,48.986789853159365,2.843247741446063,58.24507967392754,29.838558397425704,17.77292693589663,12.451961107861868,98.92115125235675,55.287033055279714,34.11007922205402,25.440429566432233,12.69340755029383,11.904621327878123,141.9057514605817,94.10504931576075,33.8337318881665,6.959588989662209
Ленинградская,18.07875117003233,55.898953005734356,53.55137401954459,97.36885187239939,10.857165518859833,22.12552023336646,25.857956096141685,11.13763274082678,7.730707631221384,77.37277804335457,10.509489285941548,17.898988612710795,9.222313300413079,11.958660972458066,23.96643076365699,102.89025026543499,83.23779036261737,10.75962415232498,22.014793590680878,74.03997414119365,21.0091599523141,11.445519405058358,19.329052911482627,7.862578177868139,128.2005965249537,19.477659403758675,4.114280009131217,55.59417256419419,19.074929626610995,20.257357322683852,10.579837644027396,17.139453252505067,62.335916495096484,15.461602576525015,34.97105414733082,9.973562328349487,0.0,11.617844428382195,120.16379122564345,17.583096067774555,15.668932664169276,8.17551436431301,7.887077815789018,9.309538218885352,23.623744926351495,13.861316980089953,1.6246951604943325,52.51318265967005,43.017463805582985,25.804281146485447,8.896498377452486,15.933706382182898,25.66731368987156,102.63810872987617,3.192537933935683,15.686787333702826,10.5700551989304,20.622865748772995,0.3392989368273511,17.50356211653574,112.8507789019111,30.12823795337103,15.669179672218055,22.04469206208797,5.361455809845411,18.77377854814863,13.039967321537214,18.94303715512473,6.141783063908479,54.41748460538736,9.08471373030784,64.32981207900866,35.006240971265335,22.786863251920096,18.626393160026474,105.05163178095263,61.123386108612905,38.38534844440685,31.13661656835981,22.483434047808636,17.049497517484234,146.93158026704043,99.10735292240862,36.550917523566255,9.557847962367646
Липецкая,8.016462875879984,46.370253613823294,44.1913692212422,87.96318426825526,11.964603160862152,10.516242479365117,16.500584083435406,3.619851355702152,5.26737165624416,67.9939626791155,3.6107279227443834,6.282051453097125,6.642489977501892,1.0309063254899764,12.458625911692016,93.40510330191893,73.90710864136102,4.600455954558994,10.787781555448502,64.68683957865905,9.968815085552404,19.202228904738465,7.847021491138659,3.843137564840264,119.06205228255351,8.73470777910461,10.566710199472752,46.53531210163775,11.721350914159167,14.436646455904993,5.377046451410828,7.595296225641603,53.36615466958376,9.428492197735086,25.877166236056947,3.513945945067483,11.617844428382195,0.0,111.43134240341683,9.228749249204757,5.807953482101489,3.7121081110423,3.938211756507079,17.64832850048235,20.14264750904432,5.766105995180353,10.205334750437537,43.3938401855991,33.856208212851044,15.528923778646627,3.5430059867173296,5.469384275893052,17.493852144618113,92.77477068765033,12.409042095322686,5.3892967047914215,2.020107191423081,10.528399910198857,11.824036613236366,6.449455852415285,103.2981946716708,21.43210442136867,10.036593320482826,10.85564283483195,8.078002923914962,7.929592362891891,1.8609447291809424,10.035430755713788,5.622348588797737,45.51873479003827,2.5336147266930924,54.85033648268006,26.3344663070629,14.262353353988578,8.94288035213712,95.55521972580767,51.861077026453145,30.597096687522768,21.95475805787299,11.117590043901405,8.43054248560999,138.438608462829,90.62859749269023,30.398045168937205,5.020478798722411
Магаданская,111.71385801447678,65.29321597205951,67.31667560023186,25.06178269588462,110.40349438395307,103.59725457193633,94.97373064855084,114.57440910331289,116.61497582806864,43.91096692012731,110.45381111826352,106.8449601561012,110.97334347458963,111.89156803217337,104.62648774727892,20.880769222084208,38.06216129800529,109.8657386652266,107.25659457538241,47.094246198287586,108.40129817647777,130.3919180163269,107.36038565142704,114.66872580829386,10.209673926266264,109.83839613386311,116.4700793096971,64.89631982296687,101.14520712472971,99.99494621839969,109.83198711619785,112.77214941208165,58.065268606064556,117.6205561509545,85.59179627205178,114.88356096499767,120.16379122564345,111.43134240341683,0.0,102.95049542075455,105.75960977536742,113.2524056588212,113.54060203134281,118.11771644573987,98.13397250235796,106.85238778557861,119.53760713167024,68.0391141283262,77.57658008356768,96.02254146804069,114.92859933357198,105.96679662119679,94.58718094335107,25.077119091388937,122.4891960182466,111.77364688493823,111.1824506297463,100.90321942794792,120.49327739975634,105.16312464446787,14.970617516396862,90.2443287422153,118.23234954079332,107.40893209709205,119.08921936386567,109.80425898960557,109.5704050894438,101.76699279035071,114.92868565706063,65.93249722983205,113.32074003655768,56.91462782664152,85.30840978803761,97.63490104048026,102.56862518824639,19.269273280897856,59.651881813049904,81.80277117874495,89.51632989995706,106.35915949908974,103.61625349323563,27.18782738798954,21.219020685187925,84.48904478682635,110.92773136552866
Марий Эл,14.33238233550645,38.346628710301104,36.03017236997637,79.87967379925213,10.816379493346348,10.269982712018152,8.278881464959557,12.82373213628443,13.953237343875543,59.87708630856704,7.508628728197517,8.618794174706341,8.477293965691642,10.024694126557748,13.655239504495922,85.38259860706849,65.7607529164542,6.936635870968862,13.814941618336583,56.54821937106009,13.832716247699876,27.460298661617138,10.945442139364957,11.841096014440186,110.81447531070697,13.718771774927708,14.488222190199155,38.16720097579273,2.64644461616255,5.827886399313441,7.007241945657146,14.63071028867269,44.95691510020108,18.083077395077293,17.456898677472598,12.692836785945998,17.583096067774555,9.228749249204757,102.95049542075455,0.0,3.658408970067955,10.317111985010522,10.600845559908404,19.314885257467495,12.131176766292112,3.90678154415103,16.731094407209838,35.058030155774986,25.52098528487808,8.680973059637687,12.385528384159173,4.491482662117273,8.447149557580698,85.06348863742383,19.60386788502156,12.470538121683614,8.407385255609768,4.086402542730885,17.89187507408421,5.462684550880949,95.33052931273478,12.707285909000527,18.73631990300483,13.989011474563883,16.190282270951993,13.01917556019493,7.542116504648264,1.4743695286755116,11.990150319126903,37.04863153246957,10.570485048768216,46.79672617612683,17.64209434769428,5.316038471132446,2.3743133615761463,87.54206972501908,43.641196736143335,21.56549221093799,13.581167941136501,13.497241488396822,0.8150431758057574,129.85442216254452,82.01028418496927,21.173494391849783,8.06263648756791
Мордовия,10.838165115648765,40.83459570175859,38.60259089502385,82.43283574598424,11.362258336959185,8.325419900960862,10.785880249761034,9.31691981036609,10.861598308465515,62.44206067488911,5.159548011887688,5.514316896028331,7.369523129026345,6.498535366828561,11.433426382910953,87.90070827868703,68.34698459122652,5.069307552325857,11.018383494415756,59.124785733911146,10.812077938394786,24.68459733808285,7.925586569368494,8.940552354034477,113.47545201745635,10.437248603139453,13.232609396004781,40.87847825898925,6.296546715351896,9.380114859658981,5.542781263472959,11.050570796529218,47.70125600916141,14.427085444245687,20.16952717042747,9.321430752539182,15.668932664169276,5.807953482101489,105.75960977536742,3.658408970067955,0.0,7.727666617432535,8.028417953629367,19.148755660653503,15.564860194677346,2.4471897156479057,14.572210595856252,37.74434359357856,28.192705600248242,10.200243760509629,9.196988135740652,1.01672027218461,11.692851226243887,87.39930211007614,17.242676948401233,8.849359614521138,5.468338941071954,5.018280359639471,15.946400079535392,2.759079048772102,97.8188370252237,15.646659042310286,15.081330230756441,11.171643783999846,13.384613363554461,9.686118077952214,4.009056861553452,4.244032585813381,9.653272784043368,39.82864065834485,7.570846168804802,49.312974663857226,20.56402887010198,8.458300681477258,3.1911857726516777,90.05523881076041,46.25982409559654,24.78920151767894,16.24412408541729,10.87488973483598,2.847555643081898,132.7353317283828,84.9097410371996,24.7364444626469,6.309208091679345
Москва,11.416728170428993,48.488707341474154,46.222112663756505,90.07268333516687,9.250626503790718,14.037179126603002,18.36578332919531,5.258907907718902,4.111591944614497,70.07353305264999,2.8129370422950872,9.85999082526421,4.137540381336099,4.387629860134421,16.147645266831223,95.55514508421358,75.97024076445547,3.5763682387620013,14.495582371567096,66.75040731947638,13.651905153869578,17.145099050167882,11.55155738387776,1.85220177711205,121.06602920621472,12.347679117852035,6.8597554857204015,48.427772689922186,12.37998147216579,14.478593532351049,3.9443580766603135,10.7990789422659,55.23263406338965,11.364572512298011,27.697490057643687,4.269342076126917,8.17551436431301,3.7121081110423,113.2524056588212,10.317111985010522,7.727666617432535,0.0,0.30121925859448306,14.013646460407516,19.44176408432551,6.410442556221671,6.9221766600381205,45.30649758651678,35.7553622041788,17.92568300926476,3.1890452847336457,7.849933484934733,18.75007311774114,95.10534263328036,9.515416262150493,8.7857184492253,2.3977506306745306,12.745865538265873,8.418595502170552,9.341898598918384,105.48501921082641,23.01069775880199,11.866136050353763,14.560375555432074,5.8850536053665605,11.55857061633746,4.886702453520003,11.491229100890243,2.0345843610010865,47.33344247477941,1.5618698553005554,56.96042707936644,27.948984272252527,15.629699008643804,10.851248887908502,97.71176144999755,53.86173080586397,31.833616592581595,23.78781761404691,14.829119899973437,9.636395874940591,140.16899477836813,92.32563021924793,30.93295958469637,2.94541389604715
Московская,11.559129693397233,48.78490226204163,46.51677218776591,90.36785030185612,9.272562865125154,14.306281091894473,18.66071672991122,5.286668915482285,3.936171875654654,70.36841992017699,3.0931048740633105,10.120385303793995,4.237231094202492,4.571420549558377,16.388412504495967,95.85102106669127,76.26468952581662,3.8259277411547745,14.70920217139708,67.04504762716961,13.851431614076578,16.85971835070521,11.784382701322908,1.708644369377618,121.35868015247547,12.52713701244457,6.656456476562139,48.71936124448035,12.645981979406976,14.713534944944717,4.158172810116993,10.916519126309828,55.52328030075995,11.35256696891491,27.98939644334905,4.25612840626379,7.887077815789018,3.938211756507079,113.54060203134281,10.600845559908404,8.028417953629367,0.30121925859448306,0.0,13.847655011080413,19.625831713107353,6.694106338588764,6.624468271524125,45.598721664134096,36.047996717688314,18.22668032708389,3.129361397773421,8.15038303277125,19.029861131983004,95.40408423812414,9.214484857862303,8.934821332181114,2.6920255356075096,13.046560502206015,8.127747434191873,9.636868388350273,105.78147377749572,23.297832310425402,11.842706332533027,14.771257569655187,5.612255689314055,11.742732962353482,5.16461865578719,11.782170749305136,1.7503634057402107,47.62322883875653,1.6645786408945844,57.25620109129069,28.235820921494124,15.914754013851454,11.150063185928092,98.00773657699968,54.155459405341304,32.10797603882501,24.08072961968861,15.054343211149211,9.924360149041211,140.45439026866796,92.61066400910394,31.178897355442363,3.13053388610522
Мурманская,25.391056500172287,55.571703752273834,53.0740216181213,96.29517219147688,8.68592725793903,27.15303685656617,26.974662057586112,18.742932040171706,15.818921976424484,76.46909317121647,14.82409200400894,23.30614516485975,11.875873806638118,18.39902592565884,29.758814572614543,101.87846880281069,82.20239301723748,14.376169687373574,28.382860240417802,73.14888836205853,27.613136857619324,19.033874109357846,25.312789340364386,14.846863038408056,126.59871821911423,26.35711239186021,7.333144870871492,54.700120632757134,19.59040743337055,19.223098585454796,13.722482895161624,24.684762017953744,61.18053963631323,24.081533545041257,34.983822124522426,17.55752541163119,9.309538218885352,17.64832850048235,118.11771644573987,19.314885257467495,19.148755660653503,14.013646460407516,13.847655011080413,0.0,19.985312602754053,16.747664575491488,10.638495638364018,51.775441894267246,42.66895236152802,27.964147896435513,16.31876050337151,19.845665465843872,25.643442769465658,102.14948172126354,12.149801345817338,22.77767511554685,15.852538587124545,23.24511238300563,9.477171032522149,21.7132467413208,111.86395068293798,30.10591692344893,24.395238682482173,28.46407780320645,14.27609602204416,25.56266876471655,18.31754102914653,20.783818019563302,12.477408136576464,53.3696103020494,15.497664556013227,63.757844570975685,34.562323101528015,23.526049428663445,21.221709881356837,104.0395676542306,60.343206981765036,36.83025004972228,31.535078720416305,28.626366161669583,19.145660717755597,144.49626356855697,96.9156273769365,33.629770248693745,13.277117888316006
Ненецкий,26.39840660371352,36.49360010318357,33.92899527646716,76.51281382709504,12.868610263462646,21.841109656727053,13.236432009557845,23.664925074851237,23.553355695106067,56.81955364828821,17.064747238494217,20.747519482480083,15.616351985033688,21.11977084688523,25.25985571522911,82.10638798341073,62.47270093415298,16.062422911876073,25.804910843997227,53.52263358887659,25.918154810849437,34.9776512889235,23.049823567049845,21.288346691347318,106.65317685910155,25.849822951883368,19.54312159481028,35.236703886655064,9.63189386155322,6.351990001178567,15.528055532430757,26.599449717527406,41.507696073646215,29.534703848161065,17.326435243583703,23.146896876666325,23.623744926351495,20.14264750904432,98.13397250235796,12.131176766292112,15.564860194677346,19.44176408432551,19.625831713107353,19.985312602754053,0.0,14.457973976347166,23.5662927786026,32.46333612562241,23.97202902015941,15.988457844222946,22.4077400210911,16.514460434801403,10.154321375318965,82.5993237804221,26.556947659952783,24.35931679192601,18.586229957278153,14.731287174990326,23.96166829330337,17.584597818421514,92.08316129150481,13.204835087127448,30.158210065141333,25.987192409687204,24.783929933762394,25.145710506042906,18.86857053613801,12.467915804000485,20.209997422476945,33.832561852315585,20.437666707569488,44.383835462104756,16.336214358527165,10.787345957067103,14.11195118396722,84.26329968639402,40.87835870981935,17.331983147659404,15.038348087159859,25.394731721214605,12.85582542127558,124.52857019769112,76.93046890934596,13.644975191802583,16.49782931871146
Нижегородская,12.348026895978913,42.18145507317971,39.885628100114225,83.73947438633859,8.92505075264779,10.750891454886052,12.057677643674001,9.372435305465435,10.120866845921007,63.73715777566491,3.602434101342081,7.634172130678497,5.092917067001796,6.69957236836958,13.790683939973189,89.23460622168304,69.62639464523619,3.106841647463135,13.18028357306461,60.41035746795304,12.845756459824146,23.553711631372607,10.019412966613997,7.96411722183692,114.69763381882436,12.2548737708987,11.086287522016773,42.05174835052658,6.104057825571311,8.672768068634184,3.3578076926581986,12.354031016421184,48.84803540570443,15.083986488585166,21.3288950141968,9.063261332265999,13.861316980089953,5.766105995180353,106.85238778557861,3.90678154415103,2.4471897156479057,6.410442556221671,6.694106338588764,16.747664575491488,14.457973976347166,0.0,12.918116738311625,38.937240510212966,29.392602416287325,11.987926766697136,8.616565765498665,3.3127973448420964,12.344476767493552,88.8639726775816,15.744720797345249,10.060679886741333,4.594942672771296,6.8569440860635185,14.15881369589394,5.174369896984916,99.17588772652303,16.60806276542813,15.712931679564099,13.320896684434624,12.286635101073985,11.462010595652107,4.415817909665885,5.133550414988789,8.111223752648119,40.94309346488879,6.736350979441236,50.64213957261695,21.544867087285375,9.221160951178208,4.81218833178516,91.3930511803209,47.509682197627356,25.446666332991224,17.434281158183857,13.11597251166006,3.2484828556175636,133.7606504930196,85.91671780870715,24.8082538350521,4.307546229034485
Новгородская,16.47468079835503,55.07722784636609,52.75857911493551,96.60299442701043,11.028167578576841,20.72073566086475,24.971119636068572,9.5385508738557,6.117078517129601,76.60116380809576,9.441162606030305,16.48199784914934,8.590958593103322,10.480297562547026,22.4670575789406,102.11058567029355,82.47951034222885,9.816020335760653,20.46879514458096,73.27092020681788,19.446618492347636,11.423773595279226,17.833130088764868,6.394102031810263,127.49841973726187,17.898441330281035,4.493283827199821,54.860667476426904,18.392600176323164,19.811746236251455,9.741752338225767,15.525484635802815,61.628125028632994,13.863926133345608,34.17941894838865,8.384317208423205,1.6246951604943325,10.205334750437537,119.53760713167024,16.731094407209838,14.572210595856252,6.9221766600381205,6.624468271524125,10.638495638364018,23.5662927786026,12.918116738311625,0.0,51.76356072092188,42.240270272444064,24.75953403146976,7.337050473537771,14.76131465293983,24.963904840677415,101.77942555930282,3.0262611142354205,14.105161739652102,9.314415419818344,19.570009679403153,1.7119970846157557,16.257430046800597,112.06070544429733,29.378217187372552,14.085509826499921,20.49415136934426,3.7734969052014042,17.20397776400149,11.71355790173513,18.04329306862913,4.925468660651344,53.71129758340621,7.677088073215938,63.52744582132844,34.28612154186333,21.999266498601397,17.61080668928649,104.27047486899261,60.35935666841968,37.82428489351592,30.31219374264713,20.956078362926643,16.149327282322783,146.3578768093446,98.51949246922642,36.233430767467546,8.669194248171863
Новосибирская,44.06957586639764,4.319820199274686,1.8867584667201431,44.85703502324601,43.457637476358386,35.92508382066748,26.96478742195779,46.54655785224113,48.58862498496503,24.869138761070758,42.526988050760586,38.920737830258744,43.29161294162806,43.85381914602463,37.40806131425459,50.387764029150794,30.724664425317346,41.99453123416871,39.91068854660984,21.534846181701816,40.97370304648515,62.41463602876447,39.62232103943403,46.67238405049832,75.76102507312442,42.27733511290182,49.02982321340011,3.1467214932474614,33.44480116208839,32.76541105097429,42.02204502789123,45.06571332960242,9.979727537044958,49.8506504196994,17.609843649600723,46.844634601712144,52.51318265967005,43.3938401855991,68.0391141283262,35.058030155774986,37.74434359357856,45.30649758651678,45.598721664134096,51.775441894267246,32.46333612562241,38.937240510212966,51.76356072092188,0.0,9.553691769971625,28.007426121410194,46.89671268581428,37.93159025527604,26.852992035682956,50.38945387901013,54.66054958592756,43.90176101401261,43.186935328271524,32.86544046885547,52.833974866941176,37.133131561163886,60.35884228921367,22.38889531373743,50.48100626479424,40.080077840703524,51.106290956499336,42.15140640410099,41.53291051569104,33.81820904509055,47.04489082740129,2.4961749687685164,45.31338302307517,11.982600984268403,17.516120273531946,29.76563961769075,34.55368869711728,52.55029843967041,8.62216506288364,15.13203301517729,21.52067814653792,39.02148200794034,35.689633271308836,95.07696356978155,47.33198518446403,19.971032413749224,43.101279371402484
Омская,34.847109949940716,12.951424358935508,10.540222148523378,54.36280660840983,34.21170279687651,26.738763622640793,17.4113934285649,37.04234757095475,39.04111129184443,34.36150257510296,32.9789894239757,29.525522743884295,33.80179175520224,34.332080887142254,28.51114010787052,59.87514425683566,40.2403606327812,32.457226887470576,30.902640226350087,31.03074425392146,31.90513312876263,52.86094634705844,30.363401219448473,37.118958274693114,85.31068905170795,33.11674105479787,39.59683779993048,12.685826197847469,23.974223742639694,23.502302032416758,32.49915183326854,35.800306092716625,19.511875424240795,40.52970321317664,8.06443315319852,37.317003791219776,43.017463805582985,33.856208212851044,77.57658008356768,25.52098528487808,28.192705600248242,35.7553622041788,36.047996717688314,42.66895236152802,23.97202902015941,29.392602416287325,42.240270272444064,9.553691769971625,0.0,18.543447219264845,37.35234402730252,28.390442267585826,17.3983673024325,59.70637631309752,45.12475532359706,34.532419218827975,33.63338443135059,23.32943971750248,43.33577067587509,27.6312242846933,69.8333746296616,12.895916149610342,41.169050325794814,31.080606168616857,41.552599403492785,32.93435039165867,31.995372252358397,24.26943914718948,37.502511434800624,11.677436011387876,35.76086428913374,21.32182850808535,8.12770938482408,20.242436380054937,25.00175284447466,62.03599714196228,18.12034635790755,7.424736073875701,11.967965615162802,30.02847706062176,26.144299894498793,104.58924313682824,56.80345278064098,13.394909891000143,33.5732913580096
Оренбургская,16.62984738147462,30.859030197284916,28.720528896713663,72.44094864700496,19.373234509791608,8.89043683272126,3.0691579001034603,18.554101118933254,20.78741373892336,52.48243328793497,15.321170372408352,11.023819704688645,16.991720930945384,15.905426819017457,11.627678203824235,77.8775534153726,58.39827071587301,15.05956976924311,13.421642228771809,49.181446915401246,14.179782099991026,34.717490281756966,12.138590373902957,19.045165489675437,103.56171437804268,15.086263955319557,23.027518626516873,31.154147399512663,8.71690189415969,10.762853175907004,15.339685052062155,17.48035131823195,37.98603095529344,22.087179175053972,10.849251579947646,18.90917955430292,25.804281146485447,15.528923778646627,96.02254146804069,8.680973059637687,10.200243760509629,17.92568300926476,18.22668032708389,27.964147896435513,15.988457844222946,11.987926766697136,24.75953403146976,28.007426121410194,18.543447219264845,0.0,19.068619037272708,10.162214906470478,6.325004731880919,77.26869177409554,27.441041460364012,16.046032866600108,15.625614142200426,5.189526207994808,26.091958166547638,9.152325250574647,87.76929811344212,7.470275795336003,22.736764456979884,13.61737049584798,23.478749377859256,14.762658230759131,13.681383418046323,7.206772667872268,19.84866134005298,30.21379274752779,17.650893050777476,39.33604490814707,11.73149042983321,5.406468298305959,7.183584941053825,80.02715246833483,36.393510393534655,16.690903537465157,7.145215180998029,12.655522509813425,8.980305667082773,123.08235097741021,75.33013581480847,18.716706739080024,16.28477893602271
Орловская,9.278773855416095,49.900849663200745,47.71170841447882,91.49673091123927,12.397223562636338,13.684104608382397,19.966611180730215,2.4250923301110268,1.7263794555663974,71.52349064888676,5.367977173016292,9.460771171601507,7.323641834430527,3.389715753859092,15.179167771811125,96.94195475548742,77.43546438907836,6.348216107834013,13.132382891343116,68.21440553561314,12.113312956967093,15.65938005114649,10.563611194664313,1.5495058337807974,122.58628615138895,10.588702616050083,8.986039509108332,50.03587479079307,14.720076099740512,17.139178666567034,6.899340694246942,8.443046291350903,56.864204993878545,8.25731781467243,29.35119939339536,1.24301845155285,8.896498377452486,3.5430059867173296,114.92859933357198,12.385528384159173,9.196988135740652,3.1890452847336457,3.129361397773421,16.31876050337151,22.4077400210911,8.616565765498665,7.337050473537771,46.89671268581428,37.35234402730252,19.068619037272708,0.0,8.967508531382485,20.785590166720407,96.31777234882962,9.133244893153783,6.805819599792116,4.02389837099445,14.038971252277713,9.039548990961244,9.987281141923592,106.83754774003782,24.839384663803468,8.729528896094257,13.157106411910776,4.62705062749997,9.877851033338509,5.388226558806623,13.344788732288835,3.8944829076565424,49.00492539382802,1.9721435863629386,58.38141826747558,29.760503196480954,17.57659072051431,12.37805737958701,99.09257489253739,55.3792795775593,33.91430182282146,25.425897676192484,13.63146777157216,11.62180476541451,141.92035065377746,94.10016390930201,33.42287794320909,6.026473815071123
Пензенская,9.885042787057431,40.94364939398522,38.745480405599864,82.54290360290554,12.2289966760335,7.449931141515212,11.033882615534951,8.833374122466264,10.669677176978617,62.56380391480833,5.488423834992067,4.4980815034468185,7.994515714518311,6.031578054867077,10.485574866471719,87.99613268380759,68.47426087364494,5.578777455165411,10.009146323081387,59.2525842167153,9.79536261039459,24.575289030183566,6.90952875877222,8.883373462060266,113.62125765123017,9.434192425358008,13.716921113790553,41.071847967046544,7.1366030048068065,10.28534835856761,6.14559300373902,10.143376672452622,47.90158741109304,13.683989378594156,20.40791682709993,8.959398928089236,15.933706382182898,5.469384275893052,105.96679662119679,4.491482662117273,1.01672027218461,7.849933484934733,8.15038303277125,19.845665465843872,16.514460434801403,3.3127973448420964,14.76131465293983,37.93159025527604,28.390442267585826,10.162214906470478,8.967508531382485,0.0,12.198522997908315,87.42820204187062,17.33647512275155,7.981040444127671,5.4935745638224045,5.072066858549499,16.198601443218937,1.88396203616786,97.90093541132376,15.995860346795606,14.34282162959968,10.161011210127976,13.317245459013815,8.689608502536592,3.61114626955812,4.845552321349202,9.838385930144362,40.05038942327221,7.488679607370933,49.424440389559834,20.881917075347197,8.965525029007177,3.5269584837612995,90.1482974747053,46.41226163221279,25.228462210928953,16.485980850939118,9.879759989172065,3.7033311525437993,132.9699380388092,85.15921426750475,25.382785035404456,6.793841767243703
Пермский,20.97293207056806,30.335942888255673,27.93742055148569,71.7097752104179,17.019311472014394,14.229638193967125,3.2871020981023995,21.000101284899866,22.382713794064248,51.720147381968395,15.937407852396689,14.961277465651937,16.44520377907829,18.182616249077547,17.377271505186282,77.23933410593503,57.57631508711827,15.294795581357187,18.727391111981017,48.38623566264929,19.246830602131254,35.87929032894078,16.735458812605042,20.287524294355872,102.54240975368079,19.78044165194904,22.19853818893846,29.92745596806711,6.5929974128365,6.521387850761062,15.244860142420706,21.58854023930655,36.67286196427042,25.700855435562836,9.437487005261994,21.002409835788193,25.66731368987156,17.493852144618113,94.58718094335107,8.447149557580698,11.692851226243887,18.75007311774114,19.029861131983004,25.643442769465658,10.154321375318965,12.344476767493552,24.963904840677415,26.852992035682956,17.3983673024325,6.325004731880919,20.785590166720407,12.198522997908315,0.0,77.1004222767095,27.903012972409574,19.726545637529423,16.841828941447137,7.7930006353768935,25.990025508677228,12.152850571053198,87.20700473129178,4.525617408209754,26.364347428978054,18.924821192148045,24.6307009691928,19.277089945216336,15.699645695237605,7.459387067428997,20.35500072823103,28.75449650579061,19.006282150853984,38.71807946392662,9.339558373217322,3.2368492430506723,8.687656463780135,79.40156478931708,35.46974187711136,13.129636161108069,5.900515474742115,18.079691485211242,9.177097064766983,121.45350978952247,73.60812366165216,13.436502688266064,16.340923596185224
